Wavelength,Absorptance Reflectance
1111.627907,0.460784314
1116.27907,0.460784314
1120.930233,0.460784314
1125.581395,0.460784314
1130.232558,0.460784314
1134.883721,0.460784314
1139.534884,0.460784314
1144.186047,0.460784314
1148.837209,0.460784314
1153.488372,0.460784314
1158.139535,0.460784314
1162.790698,0.460784314
1167.44186,0.460784314
1172.093023,0.460784314
1176.744186,0.460784314
1181.395349,0.460784314
1186.046512,0.460784314
1190.697674,0.460784314
1195.348837,0.460784314
1200,0.460784314
1204.651163,0.460784314
1209.302326,0.460784314
1213.953488,0.460784314
1218.604651,0.460784314
1223.255814,0.460784314
1227.906977,0.460784314
1232.55814,0.460784314
1237.209302,0.460784314
1241.860465,0.460784314
1246.511628,0.460784314
1251.162791,0.460784314
1255.813953,0.460784314
1260.465116,0.460784314
1265.116279,0.460784314
1269.767442,0.460784314
1274.418605,0.460784314
1279.069767,0.460784314
1283.72093,0.460784314
1288.372093,0.460784314
1293.023256,0.460784314
1297.674419,0.460784314
1302.325581,0.460784314
1306.976744,0.460784314
1311.627907,0.460784314
1316.27907,0.460784314
1320.930233,0.460784314
1325.581395,0.460784314
1330.232558,0.460784314
1334.883721,0.460784314
1339.534884,0.460784314
1344.186047,0.460784314
1348.837209,0.460784314
1353.488372,0.460784314
1358.139535,0.460784314
1362.790698,0.460784314
1367.44186,0.460784314
1372.093023,0.460784314
1376.744186,0.460784314
1381.395349,0.460784314
1386.046512,0.460784314
1390.697674,0.460784314
1395.348837,0.460784314
1400,0.460784314
1404.651163,0.460784314
1409.302326,0.460784314
1413.953488,0.460784314
1418.604651,0.460784314
1423.255814,0.460784314
1427.906977,0.460784314
1432.55814,0.460784314
1437.209302,0.460784314
1441.860465,0.460784314
1446.511628,0.460784314
1451.162791,0.460784314
1455.813953,0.460784314
1460.465116,0.460784314
1465.116279,0.460784314
1469.767442,0.460784314
1474.418605,0.460784314
1479.069767,0.460784314
1483.72093,0.460784314
1488.372093,0.460784314
1493.023256,0.460784314
1497.674419,0.460784314
1502.325581,0.460784314
1506.976744,0.460784314
1511.627907,0.460784314
1516.27907,0.460784314
1520.930233,0.460784314
1525.581395,0.460784314
1530.232558,0.460784314
1534.883721,0.460784314
1539.534884,0.460784314
1544.186047,0.460784314
1548.837209,0.460784314
1553.488372,0.460784314
1558.139535,0.460784314
1562.790698,0.460784314
1567.44186,0.460784314
1572.093023,0.460784314
1576.744186,0.460784314
1581.395349,0.460784314
1586.046512,0.460784314
1590.697674,0.460784314
1595.348837,0.460784314
1600,0.460784314
1604.651163,0.460784314
1609.302326,0.460784314
1613.953488,0.460784314
1618.604651,0.460784314
1623.255814,0.460784314
1627.906977,0.460784314
1632.55814,0.460784314
1637.209302,0.460784314
1641.860465,0.460784314
1646.511628,0.460784314
1651.162791,0.460784314
1655.813953,0.460784314
1660.465116,0.460784314
1665.116279,0.460784314
1669.767442,0.460784314
1674.418605,0.460784314
1679.069767,0.460784314
1683.72093,0.460784314
1688.372093,0.460784314
1693.023256,0.460784314
1697.674419,0.460784314
1702.325581,0.460784314
1706.976744,0.460784314
1711.627907,0.460784314
1716.27907,0.460784314
1720.930233,0.460784314
1725.581395,0.460784314
539.5348837,0.458823529
1725.581395,0.458823529
539.5348837,0.456862745
1730.232558,0.456862745
544.1860465,0.454901961
1725.581395,0.454901961
539.5348837,0.452941176
1725.581395,0.452941176
539.5348837,0.450980392
1725.581395,0.450980392
539.5348837,0.449019608
1725.581395,0.449019608
539.5348837,0.447058824
1725.581395,0.447058824
539.5348837,0.445098039
1725.581395,0.445098039
539.5348837,0.443137255
1725.581395,0.443137255
539.5348837,0.441176471
1725.581395,0.441176471
539.5348837,0.439215686
1725.581395,0.439215686
539.5348837,0.437254902
1725.581395,0.437254902
539.5348837,0.435294118
1725.581395,0.435294118
539.5348837,0.433333333
1725.581395,0.433333333
539.5348837,0.431372549
1725.581395,0.431372549
539.5348837,0.429411765
1725.581395,0.429411765
539.5348837,0.42745098
1725.581395,0.42745098
539.5348837,0.425490196
1725.581395,0.425490196
539.5348837,0.423529412
1725.581395,0.423529412
539.5348837,0.421568627
1725.581395,0.421568627
539.5348837,0.419607843
1725.581395,0.419607843
539.5348837,0.417647059
1725.581395,0.417647059
544.1860465,0.415686275
1725.581395,0.415686275
539.5348837,0.41372549
1725.581395,0.41372549
544.1860465,0.411764706
1725.581395,0.411764706
544.1860465,0.409803922
1725.581395,0.409803922
544.1860465,0.407843137
1725.581395,0.407843137
539.5348837,0.405882353
1725.581395,0.405882353
544.1860465,0.403921569
1725.581395,0.403921569
539.5348837,0.401960784
1725.581395,0.401960784
544.1860465,0.4
1725.581395,0.4
539.5348837,0.398039216
1725.581395,0.398039216
544.1860465,0.396078431
1725.581395,0.396078431
539.5348837,0.394117647
1725.581395,0.394117647
544.1860465,0.392156863
1725.581395,0.392156863
544.1860465,0.390196078
1725.581395,0.390196078
544.1860465,0.388235294
1725.581395,0.388235294
544.1860465,0.38627451
1725.581395,0.38627451
544.1860465,0.384313725
1725.581395,0.384313725
544.1860465,0.382352941
1725.581395,0.382352941
544.1860465,0.380392157
1725.581395,0.380392157
544.1860465,0.378431373
1725.581395,0.378431373
539.5348837,0.376470588
1725.581395,0.376470588
539.5348837,0.374509804
1725.581395,0.374509804
539.5348837,0.37254902
1725.581395,0.37254902
539.5348837,0.370588235
1725.581395,0.370588235
539.5348837,0.368627451
1725.581395,0.368627451
539.5348837,0.366666667
1725.581395,0.366666667
539.5348837,0.364705882
1725.581395,0.364705882
544.1860465,0.362745098
1725.581395,0.362745098
539.5348837,0.360784314
1725.581395,0.360784314
539.5348837,0.358823529
1725.581395,0.358823529
539.5348837,0.356862745
1725.581395,0.356862745
539.5348837,0.354901961
1725.581395,0.354901961
539.5348837,0.352941176
1725.581395,0.352941176
539.5348837,0.350980392
1725.581395,0.350980392
539.5348837,0.349019608
1725.581395,0.349019608
539.5348837,0.347058824
1725.581395,0.347058824
539.5348837,0.345098039
1725.581395,0.345098039
539.5348837,0.343137255
1725.581395,0.343137255
544.1860465,0.341176471
1725.581395,0.341176471
539.5348837,0.339215686
1725.581395,0.339215686
539.5348837,0.337254902
1725.581395,0.337254902
539.5348837,0.335294118
1725.581395,0.335294118
539.5348837,0.333333333
1725.581395,0.333333333
539.5348837,0.331372549
1725.581395,0.331372549
544.1860465,0.329411765
1725.581395,0.329411765
544.1860465,0.32745098
1725.581395,0.32745098
544.1860465,0.325490196
1725.581395,0.325490196
539.5348837,0.323529412
1725.581395,0.323529412
544.1860465,0.321568627
1725.581395,0.321568627
544.1860465,0.319607843
1725.581395,0.319607843
544.1860465,0.317647059
1725.581395,0.317647059
544.1860465,0.315686275
1725.581395,0.315686275
539.5348837,0.31372549
1725.581395,0.31372549
544.1860465,0.311764706
1725.581395,0.311764706
539.5348837,0.309803922
1725.581395,0.309803922
544.1860465,0.307843137
1725.581395,0.307843137
539.5348837,0.305882353
1725.581395,0.305882353
544.1860465,0.303921569
1725.581395,0.303921569
539.5348837,0.301960784
1725.581395,0.301960784
544.1860465,0.3
1725.581395,0.3
544.1860465,0.298039216
1725.581395,0.298039216
544.1860465,0.296078431
1725.581395,0.296078431
539.5348837,0.294117647
1725.581395,0.294117647
539.5348837,0.292156863
1725.581395,0.292156863
539.5348837,0.290196078
1725.581395,0.290196078
539.5348837,0.288235294
1725.581395,0.288235294
539.5348837,0.28627451
1725.581395,0.28627451
539.5348837,0.284313725
1725.581395,0.284313725
539.5348837,0.282352941
1725.581395,0.282352941
539.5348837,0.280392157
1725.581395,0.280392157
539.5348837,0.278431373
1725.581395,0.278431373
539.5348837,0.276470588
1725.581395,0.276470588
539.5348837,0.274509804
1725.581395,0.274509804
539.5348837,0.27254902
1725.581395,0.27254902
539.5348837,0.270588235
1725.581395,0.270588235
539.5348837,0.268627451
1725.581395,0.268627451
539.5348837,0.266666667
1725.581395,0.266666667
539.5348837,0.264705882
1725.581395,0.264705882
539.5348837,0.262745098
1725.581395,0.262745098
539.5348837,0.260784314
1725.581395,0.260784314
544.1860465,0.258823529
1725.581395,0.258823529
539.5348837,0.256862745
1725.581395,0.256862745
539.5348837,0.254901961
1725.581395,0.254901961
539.5348837,0.252941176
1725.581395,0.252941176
539.5348837,0.250980392
1725.581395,0.250980392
544.1860465,0.249019608
1725.581395,0.249019608
539.5348837,0.247058824
1725.581395,0.247058824
544.1860465,0.245098039
1725.581395,0.245098039
544.1860465,0.243137255
1725.581395,0.243137255
544.1860465,0.241176471
1725.581395,0.241176471
539.5348837,0.239215686
1725.581395,0.239215686
544.1860465,0.237254902
1725.581395,0.237254902
544.1860465,0.235294118
1725.581395,0.235294118
544.1860465,0.233333333
1725.581395,0.233333333
539.5348837,0.231372549
1725.581395,0.231372549
539.5348837,0.229411765
1725.581395,0.229411765
544.1860465,0.22745098
1725.581395,0.22745098
544.1860465,0.225490196
1725.581395,0.225490196
544.1860465,0.223529412
1725.581395,0.223529412
539.5348837,0.221568627
1725.581395,0.221568627
544.1860465,0.219607843
1725.581395,0.219607843
544.1860465,0.217647059
1725.581395,0.217647059
544.1860465,0.215686275
1725.581395,0.215686275
544.1860465,0.21372549
1725.581395,0.21372549
539.5348837,0.211764706
1725.581395,0.211764706
539.5348837,0.209803922
1725.581395,0.209803922
539.5348837,0.207843137
1725.581395,0.207843137
539.5348837,0.205882353
1725.581395,0.205882353
544.1860465,0.203921569
1725.581395,0.203921569
539.5348837,0.201960784
1725.581395,0.201960784
539.5348837,0.2
1725.581395,0.2
539.5348837,0.198039216
1725.581395,0.198039216
539.5348837,0.196078431
1725.581395,0.196078431
539.5348837,0.194117647
1725.581395,0.194117647
539.5348837,0.192156863
1725.581395,0.192156863
539.5348837,0.190196078
1725.581395,0.190196078
539.5348837,0.188235294
1725.581395,0.188235294
539.5348837,0.18627451
1725.581395,0.18627451
539.5348837,0.184313725
1725.581395,0.184313725
539.5348837,0.182352941
1725.581395,0.182352941
539.5348837,0.180392157
1725.581395,0.180392157
539.5348837,0.178431373
1725.581395,0.178431373
539.5348837,0.176470588
1725.581395,0.176470588
544.1860465,0.174509804
1725.581395,0.174509804
539.5348837,0.17254902
1725.581395,0.17254902
539.5348837,0.170588235
1725.581395,0.170588235
539.5348837,0.168627451
1725.581395,0.168627451
539.5348837,0.166666667
1725.581395,0.166666667
544.1860465,0.164705882
1725.581395,0.164705882
539.5348837,0.162745098
1725.581395,0.162745098
544.1860465,0.160784314
1725.581395,0.160784314
539.5348837,0.158823529
1725.581395,0.158823529
539.5348837,0.156862745
1725.581395,0.156862745
539.5348837,0.154901961
1725.581395,0.154901961
544.1860465,0.152941176
1725.581395,0.152941176
544.1860465,0.150980392
1725.581395,0.150980392
544.1860465,0.149019608
1725.581395,0.149019608
539.5348837,0.147058824
1725.581395,0.147058824
544.1860465,0.145098039
1725.581395,0.145098039
539.5348837,0.143137255
1725.581395,0.143137255
544.1860465,0.141176471
1725.581395,0.141176471
539.5348837,0.139215686
1725.581395,0.139215686
544.1860465,0.137254902
1725.581395,0.137254902
544.1860465,0.135294118
1725.581395,0.135294118
544.1860465,0.133333333
1725.581395,0.133333333
544.1860465,0.131372549
1725.581395,0.131372549
539.5348837,0.129411765
1725.581395,0.129411765
539.5348837,0.12745098
1725.581395,0.12745098
539.5348837,0.125490196
1725.581395,0.125490196
539.5348837,0.123529412
1725.581395,0.123529412
539.5348837,0.121568627
1725.581395,0.121568627
544.1860465,0.119607843
1725.581395,0.119607843
539.5348837,0.117647059
1725.581395,0.117647059
539.5348837,0.115686275
1725.581395,0.115686275
539.5348837,0.11372549
1725.581395,0.11372549
539.5348837,0.111764706
1725.581395,0.111764706
544.1860465,0.109803922
1725.581395,0.109803922
544.1860465,0.107843137
1725.581395,0.107843137
539.5348837,0.105882353
1725.581395,0.105882353
539.5348837,0.103921569
1725.581395,0.103921569
539.5348837,0.101960784
1725.581395,0.101960784
539.5348837,0.1
1725.581395,0.1
539.5348837,0.098039216
1725.581395,0.098039216
539.5348837,0.096078431
1725.581395,0.096078431
544.1860465,0.094117647
1725.581395,0.094117647
539.5348837,0.092156863
1725.581395,0.092156863
539.5348837,0.090196078
1725.581395,0.090196078
539.5348837,0.088235294
1725.581395,0.088235294
539.5348837,0.08627451
1725.581395,0.08627451
539.5348837,0.084313725
1725.581395,0.084313725
539.5348837,0.082352941
1725.581395,0.082352941
539.5348837,0.080392157
1725.581395,0.080392157
544.1860465,0.078431373
1725.581395,0.078431373
544.1860465,0.076470588
1725.581395,0.076470588
544.1860465,0.074509804
1725.581395,0.074509804
539.5348837,0.07254902
1725.581395,0.07254902
539.5348837,0.070588235
1725.581395,0.070588235
544.1860465,0.068627451
1725.581395,0.068627451
544.1860465,0.066666667
1725.581395,0.066666667
544.1860465,0.064705882
1725.581395,0.064705882
539.5348837,0.062745098
1725.581395,0.062745098
544.1860465,0.060784314
1725.581395,0.060784314
544.1860465,0.058823529
1725.581395,0.058823529
544.1860465,0.056862745
1725.581395,0.056862745
539.5348837,0.054901961
1725.581395,0.054901961
544.1860465,0.052941176
1725.581395,0.052941176
539.5348837,0.050980392
1725.581395,0.050980392
544.1860465,0.049019608
1725.581395,0.049019608
539.5348837,0.047058824
1725.581395,0.047058824
544.1860465,0.045098039
1725.581395,0.045098039
544.1860465,0.043137255
553.4883721,0.043137255
558.1395349,0.043137255
562.7906977,0.043137255
567.4418605,0.043137255
572.0930233,0.043137255
576.744186,0.043137255
581.3953488,0.043137255
586.0465116,0.043137255
590.6976744,0.043137255
595.3488372,0.043137255
600,0.043137255
604.6511628,0.043137255
609.3023256,0.043137255
613.9534884,0.043137255
618.6046512,0.043137255
623.255814,0.043137255
627.9069767,0.043137255
632.5581395,0.043137255
637.2093023,0.043137255
641.8604651,0.043137255
646.5116279,0.043137255
651.1627907,0.043137255
655.8139535,0.043137255
660.4651163,0.043137255
665.1162791,0.043137255
669.7674419,0.043137255
674.4186047,0.043137255
679.0697674,0.043137255
683.7209302,0.043137255
688.372093,0.043137255
693.0232558,0.043137255
697.6744186,0.043137255
702.3255814,0.043137255
706.9767442,0.043137255
711.627907,0.043137255
716.2790698,0.043137255
720.9302326,0.043137255
725.5813953,0.043137255
730.2325581,0.043137255
734.8837209,0.043137255
739.5348837,0.043137255
744.1860465,0.043137255
748.8372093,0.043137255
753.4883721,0.043137255
758.1395349,0.043137255
762.7906977,0.043137255
767.4418605,0.043137255
772.0930233,0.043137255
776.744186,0.043137255
781.3953488,0.043137255
786.0465116,0.043137255
790.6976744,0.043137255
795.3488372,0.043137255
800,0.043137255
804.6511628,0.043137255
809.3023256,0.043137255
813.9534884,0.043137255
818.6046512,0.043137255
823.255814,0.043137255
827.9069767,0.043137255
832.5581395,0.043137255
837.2093023,0.043137255
841.8604651,0.043137255
846.5116279,0.043137255
851.1627907,0.043137255
855.8139535,0.043137255
860.4651163,0.043137255
865.1162791,0.043137255
869.7674419,0.043137255
874.4186047,0.043137255
879.0697674,0.043137255
883.7209302,0.043137255
888.372093,0.043137255
893.0232558,0.043137255
897.6744186,0.043137255
902.3255814,0.043137255
906.9767442,0.043137255
911.627907,0.043137255
916.2790698,0.043137255
920.9302326,0.043137255
925.5813953,0.043137255
930.2325581,0.043137255
934.8837209,0.043137255
939.5348837,0.043137255
944.1860465,0.043137255
948.8372093,0.043137255
953.4883721,0.043137255
958.1395349,0.043137255
962.7906977,0.043137255
967.4418605,0.043137255
972.0930233,0.043137255
976.744186,0.043137255
981.3953488,0.043137255
986.0465116,0.043137255
990.6976744,0.043137255
995.3488372,0.043137255
1000,0.043137255
1004.651163,0.043137255
1009.302326,0.043137255
1013.953488,0.043137255
1018.604651,0.043137255
1023.255814,0.043137255
1027.906977,0.043137255
1032.55814,0.043137255
1037.209302,0.043137255
1041.860465,0.043137255
1046.511628,0.043137255
1051.162791,0.043137255
1055.813953,0.043137255
1060.465116,0.043137255
1065.116279,0.043137255
1069.767442,0.043137255
1074.418605,0.043137255
1079.069767,0.043137255
1083.72093,0.043137255
1088.372093,0.043137255
1093.023256,0.043137255
1097.674419,0.043137255
1102.325581,0.043137255
1106.976744,0.043137255
1111.627907,0.043137255
1116.27907,0.043137255
1120.930233,0.043137255
1125.581395,0.043137255
1130.232558,0.043137255
1134.883721,0.043137255
1139.534884,0.043137255
1144.186047,0.043137255
1148.837209,0.043137255
1153.488372,0.043137255
1158.139535,0.043137255
1162.790698,0.043137255
1167.44186,0.043137255
1172.093023,0.043137255
1176.744186,0.043137255
1181.395349,0.043137255
1186.046512,0.043137255
1190.697674,0.043137255
1195.348837,0.043137255
1200,0.043137255
1204.651163,0.043137255
1209.302326,0.043137255
1213.953488,0.043137255
1218.604651,0.043137255
1223.255814,0.043137255
1227.906977,0.043137255
1232.55814,0.043137255
1237.209302,0.043137255
1241.860465,0.043137255
1246.511628,0.043137255
1251.162791,0.043137255
1255.813953,0.043137255
1260.465116,0.043137255
1265.116279,0.043137255
1269.767442,0.043137255
1274.418605,0.043137255
1279.069767,0.043137255
1283.72093,0.043137255
1288.372093,0.043137255
1293.023256,0.043137255
1297.674419,0.043137255
1302.325581,0.043137255
1306.976744,0.043137255
1311.627907,0.043137255
1316.27907,0.043137255
1320.930233,0.043137255
1325.581395,0.043137255
1330.232558,0.043137255
1334.883721,0.043137255
1339.534884,0.043137255
1344.186047,0.043137255
1348.837209,0.043137255
1353.488372,0.043137255
1358.139535,0.043137255
1362.790698,0.043137255
1367.44186,0.043137255
1372.093023,0.043137255
1376.744186,0.043137255
1381.395349,0.043137255
1386.046512,0.043137255
1390.697674,0.043137255
1395.348837,0.043137255
1400,0.043137255
1404.651163,0.043137255
1409.302326,0.043137255
1413.953488,0.043137255
1418.604651,0.043137255
1423.255814,0.043137255
1427.906977,0.043137255
1432.55814,0.043137255
1437.209302,0.043137255
1441.860465,0.043137255
1446.511628,0.043137255
1451.162791,0.043137255
1455.813953,0.043137255
1460.465116,0.043137255
1465.116279,0.043137255
1469.767442,0.043137255
1474.418605,0.043137255
1479.069767,0.043137255
1483.72093,0.043137255
1488.372093,0.043137255
1493.023256,0.043137255
1497.674419,0.043137255
1502.325581,0.043137255
1506.976744,0.043137255
1511.627907,0.043137255
1516.27907,0.043137255
1520.930233,0.043137255
1525.581395,0.043137255
1530.232558,0.043137255
1534.883721,0.043137255
1539.534884,0.043137255
1544.186047,0.043137255
1548.837209,0.043137255
1553.488372,0.043137255
1558.139535,0.043137255
1562.790698,0.043137255
1567.44186,0.043137255
1572.093023,0.043137255
1576.744186,0.043137255
1581.395349,0.043137255
1586.046512,0.043137255
1590.697674,0.043137255
1595.348837,0.043137255
1600,0.043137255
1604.651163,0.043137255
1609.302326,0.043137255
1613.953488,0.043137255
1618.604651,0.043137255
1623.255814,0.043137255
1627.906977,0.043137255
1632.55814,0.043137255
1637.209302,0.043137255
1641.860465,0.043137255
1646.511628,0.043137255
1651.162791,0.043137255
1655.813953,0.043137255
1660.465116,0.043137255
1665.116279,0.043137255
1669.767442,0.043137255
1674.418605,0.043137255
1679.069767,0.043137255
1683.72093,0.043137255
1688.372093,0.043137255
1693.023256,0.043137255
1697.674419,0.043137255
1702.325581,0.043137255
1706.976744,0.043137255
1711.627907,0.043137255
1716.27907,0.043137255
1720.930233,0.043137255
1725.581395,0.043137255
548.8372093,0.041176471
1734.883721,0.041176471
553.4883721,0.039215686
558.1395349,0.039215686
562.7906977,0.039215686
567.4418605,0.039215686
572.0930233,0.039215686
576.744186,0.039215686
581.3953488,0.039215686
586.0465116,0.039215686
590.6976744,0.039215686
595.3488372,0.039215686
600,0.039215686
604.6511628,0.039215686
609.3023256,0.039215686
613.9534884,0.039215686
618.6046512,0.039215686
623.255814,0.039215686
627.9069767,0.039215686
632.5581395,0.039215686
637.2093023,0.039215686
641.8604651,0.039215686
646.5116279,0.039215686
651.1627907,0.039215686
655.8139535,0.039215686
660.4651163,0.039215686
665.1162791,0.039215686
669.7674419,0.039215686
674.4186047,0.039215686
679.0697674,0.039215686
683.7209302,0.039215686
688.372093,0.039215686
693.0232558,0.039215686
697.6744186,0.039215686
702.3255814,0.039215686
706.9767442,0.039215686
711.627907,0.039215686
716.2790698,0.039215686
720.9302326,0.039215686
725.5813953,0.039215686
730.2325581,0.039215686
734.8837209,0.039215686
739.5348837,0.039215686
744.1860465,0.039215686
748.8372093,0.039215686
753.4883721,0.039215686
758.1395349,0.039215686
762.7906977,0.039215686
767.4418605,0.039215686
772.0930233,0.039215686
776.744186,0.039215686
781.3953488,0.039215686
786.0465116,0.039215686
790.6976744,0.039215686
795.3488372,0.039215686
800,0.039215686
804.6511628,0.039215686
809.3023256,0.039215686
813.9534884,0.039215686
818.6046512,0.039215686
823.255814,0.039215686
827.9069767,0.039215686
832.5581395,0.039215686
837.2093023,0.039215686
841.8604651,0.039215686
846.5116279,0.039215686
851.1627907,0.039215686
855.8139535,0.039215686
860.4651163,0.039215686
865.1162791,0.039215686
869.7674419,0.039215686
874.4186047,0.039215686
879.0697674,0.039215686
883.7209302,0.039215686
888.372093,0.039215686
893.0232558,0.039215686
897.6744186,0.039215686
902.3255814,0.039215686
906.9767442,0.039215686
911.627907,0.039215686
916.2790698,0.039215686
920.9302326,0.039215686
925.5813953,0.039215686
930.2325581,0.039215686
934.8837209,0.039215686
939.5348837,0.039215686
944.1860465,0.039215686
948.8372093,0.039215686
953.4883721,0.039215686
958.1395349,0.039215686
962.7906977,0.039215686
967.4418605,0.039215686
972.0930233,0.039215686
976.744186,0.039215686
981.3953488,0.039215686
986.0465116,0.039215686
990.6976744,0.039215686
995.3488372,0.039215686
1000,0.039215686
1004.651163,0.039215686
1009.302326,0.039215686
1013.953488,0.039215686
1018.604651,0.039215686
1023.255814,0.039215686
1027.906977,0.039215686
1032.55814,0.039215686
1037.209302,0.039215686
1041.860465,0.039215686
1046.511628,0.039215686
1051.162791,0.039215686
1055.813953,0.039215686
1060.465116,0.039215686
1065.116279,0.039215686
1069.767442,0.039215686
1074.418605,0.039215686
1079.069767,0.039215686
1083.72093,0.039215686
1088.372093,0.039215686
1093.023256,0.039215686
1097.674419,0.039215686
1102.325581,0.039215686
1106.976744,0.039215686
1111.627907,0.039215686
1116.27907,0.039215686
1120.930233,0.039215686
1125.581395,0.039215686
1130.232558,0.039215686
1134.883721,0.039215686
1139.534884,0.039215686
1144.186047,0.039215686
1148.837209,0.039215686
1153.488372,0.039215686
1158.139535,0.039215686
1162.790698,0.039215686
1167.44186,0.039215686
1172.093023,0.039215686
1176.744186,0.039215686
1181.395349,0.039215686
1186.046512,0.039215686
1190.697674,0.039215686
1195.348837,0.039215686
1200,0.039215686
1204.651163,0.039215686
1209.302326,0.039215686
1213.953488,0.039215686
1218.604651,0.039215686
1223.255814,0.039215686
1227.906977,0.039215686
1232.55814,0.039215686
1237.209302,0.039215686
1241.860465,0.039215686
1246.511628,0.039215686
1251.162791,0.039215686
1255.813953,0.039215686
1260.465116,0.039215686
1265.116279,0.039215686
1269.767442,0.039215686
1274.418605,0.039215686
1279.069767,0.039215686
1283.72093,0.039215686
1288.372093,0.039215686
1293.023256,0.039215686
1297.674419,0.039215686
1302.325581,0.039215686
1306.976744,0.039215686
1311.627907,0.039215686
1316.27907,0.039215686
1320.930233,0.039215686
1325.581395,0.039215686
1330.232558,0.039215686
1334.883721,0.039215686
1339.534884,0.039215686
1344.186047,0.039215686
1348.837209,0.039215686
1353.488372,0.039215686
1358.139535,0.039215686
1362.790698,0.039215686
1367.44186,0.039215686
1372.093023,0.039215686
1376.744186,0.039215686
1381.395349,0.039215686
1386.046512,0.039215686
1390.697674,0.039215686
1395.348837,0.039215686
1400,0.039215686
1404.651163,0.039215686
1409.302326,0.039215686
1413.953488,0.039215686
1418.604651,0.039215686
1423.255814,0.039215686
1427.906977,0.039215686
1432.55814,0.039215686
1437.209302,0.039215686
1441.860465,0.039215686
1446.511628,0.039215686
1451.162791,0.039215686
1455.813953,0.039215686
1460.465116,0.039215686
1465.116279,0.039215686
1469.767442,0.039215686
1474.418605,0.039215686
1479.069767,0.039215686
1483.72093,0.039215686
1488.372093,0.039215686
1493.023256,0.039215686
1497.674419,0.039215686
1502.325581,0.039215686
1506.976744,0.039215686
1511.627907,0.039215686
1516.27907,0.039215686
1520.930233,0.039215686
1525.581395,0.039215686
1530.232558,0.039215686
1534.883721,0.039215686
1539.534884,0.039215686
1544.186047,0.039215686
1548.837209,0.039215686
1553.488372,0.039215686
1558.139535,0.039215686
1562.790698,0.039215686
1567.44186,0.039215686
1572.093023,0.039215686
1576.744186,0.039215686
1581.395349,0.039215686
1586.046512,0.039215686
1590.697674,0.039215686
1595.348837,0.039215686
1600,0.039215686
1604.651163,0.039215686
1609.302326,0.039215686
1613.953488,0.039215686
1618.604651,0.039215686
1623.255814,0.039215686
1627.906977,0.039215686
1632.55814,0.039215686
1637.209302,0.039215686
1641.860465,0.039215686
1646.511628,0.039215686
1651.162791,0.039215686
1655.813953,0.039215686
1660.465116,0.039215686
1665.116279,0.039215686
1669.767442,0.039215686
1674.418605,0.039215686
1679.069767,0.039215686
1683.72093,0.039215686
1688.372093,0.039215686
1693.023256,0.039215686
1697.674419,0.039215686
